global_map_order,event_id,event_region,season_year,stage_label,week_label,day_label,match_date,match_order,game_number,team_a,team_b,winner,loser,map_name,map_mode,series_format,source_url,source_note
819,owcs_2024_emea_s2_groups,emea,2024,Stage 2 Groups,Week 2,Day 4,2024-04-20,19,4,AWW YEAH,Metaboiz,AWW YEAH,Metaboiz,New Junk City,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/EMEA/Stage_2/Group_Stage,liquipedia_scraper_draft
820,owcs_2024_emea_s2_groups,emea,2024,Stage 2 Groups,Week 2,Day 5,2024-04-21,20,1,Virtus.pro,AWW YEAH,Virtus.pro,AWW YEAH,Oasis,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/EMEA/Stage_2/Group_Stage,liquipedia_scraper_draft
821,owcs_2024_emea_s2_groups,emea,2024,Stage 2 Groups,Week 2,Day 5,2024-04-21,20,2,Virtus.pro,AWW YEAH,AWW YEAH,Virtus.pro,Hollywood,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/EMEA/Stage_2/Group_Stage,liquipedia_scraper_draft
822,owcs_2024_emea_s2_groups,emea,2024,Stage 2 Groups,Week 2,Day 5,2024-04-21,20,3,Virtus.pro,AWW YEAH,AWW YEAH,Virtus.pro,Colosseo,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/EMEA/Stage_2/Group_Stage,liquipedia_scraper_draft
823,owcs_2024_emea_s2_groups,emea,2024,Stage 2 Groups,Week 2,Day 5,2024-04-21,20,4,Virtus.pro,AWW YEAH,AWW YEAH,Virtus.pro,New Junk City,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/EMEA/Stage_2/Group_Stage,liquipedia_scraper_draft
824,owcs_2024_asia_s1_main,international,2024,Stage 1 Main Event,Week 1,Day 1,2024-04-25,1,1,Team Falcons,Bleed Esports,Team Falcons,Bleed Esports,Nepal,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Main_Event,liquipedia_scraper_draft
825,owcs_2024_asia_s1_main,international,2024,Stage 1 Main Event,Week 1,Day 1,2024-04-25,1,2,Team Falcons,Bleed Esports,Team Falcons,Bleed Esports,Esperança,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Main_Event,liquipedia_scraper_draft
826,owcs_2024_asia_s1_main,international,2024,Stage 1 Main Event,Week 1,Day 1,2024-04-25,1,3,Team Falcons,Bleed Esports,Team Falcons,Bleed Esports,Hollywood,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Main_Event,liquipedia_scraper_draft
827,owcs_2024_asia_s1_main,international,2024,Stage 1 Main Event,Week 1,Day 1,2024-04-25,2,1,VARREL,Fnatic,Fnatic,VARREL,Nepal,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Main_Event,liquipedia_scraper_draft
828,owcs_2024_asia_s1_main,international,2024,Stage 1 Main Event,Week 1,Day 1,2024-04-25,2,2,VARREL,Fnatic,Fnatic,VARREL,Midtown,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Main_Event,liquipedia_scraper_draft
829,owcs_2024_asia_s1_main,international,2024,Stage 1 Main Event,Week 1,Day 1,2024-04-25,2,3,VARREL,Fnatic,Fnatic,VARREL,Esperança,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Main_Event,liquipedia_scraper_draft
830,owcs_2024_asia_s1_main,international,2024,Stage 1 Main Event,Week 1,Day 1,2024-04-25,3,1,ZETA DIVISION,99DIVINE,ZETA DIVISION,99DIVINE,Oasis,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Main_Event,liquipedia_scraper_draft
831,owcs_2024_asia_s1_main,international,2024,Stage 1 Main Event,Week 1,Day 1,2024-04-25,3,2,ZETA DIVISION,99DIVINE,ZETA DIVISION,99DIVINE,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Main_Event,liquipedia_scraper_draft
832,owcs_2024_asia_s1_main,international,2024,Stage 1 Main Event,Week 1,Day 1,2024-04-25,3,3,ZETA DIVISION,99DIVINE,ZETA DIVISION,99DIVINE,Colosseo,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Main_Event,liquipedia_scraper_draft
833,owcs_2024_asia_s1_main,international,2024,Stage 1 Main Event,Week 1,Day 1,2024-04-25,4,1,Insomnia (Japanese team),Crazy Raccoon,Crazy Raccoon,Insomnia (Japanese team),Busan,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Main_Event,liquipedia_scraper_draft
834,owcs_2024_asia_s1_main,international,2024,Stage 1 Main Event,Week 1,Day 1,2024-04-25,4,2,Insomnia (Japanese team),Crazy Raccoon,Crazy Raccoon,Insomnia (Japanese team),New Junk City,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Main_Event,liquipedia_scraper_draft
835,owcs_2024_asia_s1_main,international,2024,Stage 1 Main Event,Week 1,Day 1,2024-04-25,4,3,Insomnia (Japanese team),Crazy Raccoon,Crazy Raccoon,Insomnia (Japanese team),Esperança,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Main_Event,liquipedia_scraper_draft
836,owcs_2024_asia_s1_main,international,2024,Stage 1 Main Event,Week 1,Day 2,2024-04-26,5,1,Team Falcons,Fnatic,Team Falcons,Fnatic,Ilios,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Main_Event,liquipedia_scraper_draft
837,owcs_2024_asia_s1_main,international,2024,Stage 1 Main Event,Week 1,Day 2,2024-04-26,5,2,Team Falcons,Fnatic,Team Falcons,Fnatic,Eichenwalde,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Main_Event,liquipedia_scraper_draft
838,owcs_2024_asia_s1_main,international,2024,Stage 1 Main Event,Week 1,Day 2,2024-04-26,5,3,Team Falcons,Fnatic,Team Falcons,Fnatic,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Main_Event,liquipedia_scraper_draft
839,owcs_2024_asia_s1_main,international,2024,Stage 1 Main Event,Week 1,Day 2,2024-04-26,6,1,ZETA DIVISION,Crazy Raccoon,Crazy Raccoon,ZETA DIVISION,Ilios,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Main_Event,liquipedia_scraper_draft
840,owcs_2024_asia_s1_main,international,2024,Stage 1 Main Event,Week 1,Day 2,2024-04-26,6,2,ZETA DIVISION,Crazy Raccoon,ZETA DIVISION,Crazy Raccoon,Colosseo,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Main_Event,liquipedia_scraper_draft
841,owcs_2024_asia_s1_main,international,2024,Stage 1 Main Event,Week 1,Day 2,2024-04-26,6,3,ZETA DIVISION,Crazy Raccoon,Crazy Raccoon,ZETA DIVISION,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Main_Event,liquipedia_scraper_draft
842,owcs_2024_asia_s1_main,international,2024,Stage 1 Main Event,Week 1,Day 2,2024-04-26,6,4,ZETA DIVISION,Crazy Raccoon,Crazy Raccoon,ZETA DIVISION,Shambali Monastery,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Main_Event,liquipedia_scraper_draft
843,owcs_2024_asia_s1_main,international,2024,Stage 1 Main Event,Week 1,Day 3,2024-04-27,7,1,Team Falcons,Crazy Raccoon,Crazy Raccoon,Team Falcons,Ilios,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Main_Event,liquipedia_scraper_draft
844,owcs_2024_asia_s1_main,international,2024,Stage 1 Main Event,Week 1,Day 3,2024-04-27,7,2,Team Falcons,Crazy Raccoon,Crazy Raccoon,Team Falcons,Eichenwalde,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Main_Event,liquipedia_scraper_draft
845,owcs_2024_asia_s1_main,international,2024,Stage 1 Main Event,Week 1,Day 3,2024-04-27,7,3,Team Falcons,Crazy Raccoon,Crazy Raccoon,Team Falcons,Colosseo,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Main_Event,liquipedia_scraper_draft
846,owcs_2024_asia_s1_main,international,2024,Stage 1 Main Event,Week 1,Day 2,2024-04-26,8,1,Bleed Esports,VARREL,Bleed Esports,VARREL,Oasis,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Main_Event,liquipedia_scraper_draft
847,owcs_2024_asia_s1_main,international,2024,Stage 1 Main Event,Week 1,Day 2,2024-04-26,8,2,Bleed Esports,VARREL,Bleed Esports,VARREL,Esperança,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Main_Event,liquipedia_scraper_draft
848,owcs_2024_asia_s1_main,international,2024,Stage 1 Main Event,Week 1,Day 2,2024-04-26,8,3,Bleed Esports,VARREL,Bleed Esports,VARREL,Route 66,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Main_Event,liquipedia_scraper_draft
849,owcs_2024_asia_s1_main,international,2024,Stage 1 Main Event,Week 1,Day 2,2024-04-26,9,1,99DIVINE,Insomnia (Japanese team),99DIVINE,Insomnia (Japanese team),Samoa,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Main_Event,liquipedia_scraper_draft
850,owcs_2024_asia_s1_main,international,2024,Stage 1 Main Event,Week 1,Day 2,2024-04-26,9,2,99DIVINE,Insomnia (Japanese team),99DIVINE,Insomnia (Japanese team),Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Main_Event,liquipedia_scraper_draft
851,owcs_2024_asia_s1_main,international,2024,Stage 1 Main Event,Week 1,Day 2,2024-04-26,9,3,99DIVINE,Insomnia (Japanese team),99DIVINE,Insomnia (Japanese team),Esperança,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Main_Event,liquipedia_scraper_draft
852,owcs_2024_asia_s1_main,international,2024,Stage 1 Main Event,Week 1,Day 3,2024-04-27,10,1,ZETA DIVISION,Bleed Esports,Bleed Esports,ZETA DIVISION,Ilios,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Main_Event,liquipedia_scraper_draft
853,owcs_2024_asia_s1_main,international,2024,Stage 1 Main Event,Week 1,Day 3,2024-04-27,10,2,ZETA DIVISION,Bleed Esports,ZETA DIVISION,Bleed Esports,Colosseo,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Main_Event,liquipedia_scraper_draft
854,owcs_2024_asia_s1_main,international,2024,Stage 1 Main Event,Week 1,Day 3,2024-04-27,10,3,ZETA DIVISION,Bleed Esports,ZETA DIVISION,Bleed Esports,Midtown,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Main_Event,liquipedia_scraper_draft
855,owcs_2024_asia_s1_main,international,2024,Stage 1 Main Event,Week 1,Day 3,2024-04-27,10,4,ZETA DIVISION,Bleed Esports,Bleed Esports,ZETA DIVISION,New Junk City,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Main_Event,liquipedia_scraper_draft
856,owcs_2024_asia_s1_main,international,2024,Stage 1 Main Event,Week 1,Day 3,2024-04-27,10,5,ZETA DIVISION,Bleed Esports,ZETA DIVISION,Bleed Esports,Shambali Monastery,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Main_Event,liquipedia_scraper_draft
857,owcs_2024_asia_s1_main,international,2024,Stage 1 Main Event,Week 1,Day 3,2024-04-27,11,1,Fnatic,99DIVINE,Fnatic,99DIVINE,Ilios,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Main_Event,liquipedia_scraper_draft
858,owcs_2024_asia_s1_main,international,2024,Stage 1 Main Event,Week 1,Day 3,2024-04-27,11,2,Fnatic,99DIVINE,Fnatic,99DIVINE,New Junk City,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Main_Event,liquipedia_scraper_draft
859,owcs_2024_asia_s1_main,international,2024,Stage 1 Main Event,Week 1,Day 3,2024-04-27,11,3,Fnatic,99DIVINE,Fnatic,99DIVINE,Colosseo,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Main_Event,liquipedia_scraper_draft
860,owcs_2024_asia_s1_main,international,2024,Stage 1 Main Event,Week 1,Day 3,2024-04-27,12,1,ZETA DIVISION,Fnatic,ZETA DIVISION,Fnatic,Nepal,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Main_Event,liquipedia_scraper_draft
861,owcs_2024_asia_s1_main,international,2024,Stage 1 Main Event,Week 1,Day 3,2024-04-27,12,2,ZETA DIVISION,Fnatic,ZETA DIVISION,Fnatic,New Junk City,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Main_Event,liquipedia_scraper_draft
862,owcs_2024_asia_s1_main,international,2024,Stage 1 Main Event,Week 1,Day 3,2024-04-27,12,3,ZETA DIVISION,Fnatic,ZETA DIVISION,Fnatic,Eichenwalde,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Main_Event,liquipedia_scraper_draft
863,owcs_2024_asia_s1_main,international,2024,Stage 1 Main Event,Week 1,Day 4,2024-04-28,13,1,Team Falcons,ZETA DIVISION,Team Falcons,ZETA DIVISION,Ilios,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Main_Event,liquipedia_scraper_draft
864,owcs_2024_asia_s1_main,international,2024,Stage 1 Main Event,Week 1,Day 4,2024-04-28,13,2,Team Falcons,ZETA DIVISION,ZETA DIVISION,Team Falcons,Colosseo,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Main_Event,liquipedia_scraper_draft
865,owcs_2024_asia_s1_main,international,2024,Stage 1 Main Event,Week 1,Day 4,2024-04-28,13,3,Team Falcons,ZETA DIVISION,ZETA DIVISION,Team Falcons,Hollywood,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Main_Event,liquipedia_scraper_draft
866,owcs_2024_asia_s1_main,international,2024,Stage 1 Main Event,Week 1,Day 4,2024-04-28,13,4,Team Falcons,ZETA DIVISION,Team Falcons,ZETA DIVISION,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Main_Event,liquipedia_scraper_draft
867,owcs_2024_asia_s1_main,international,2024,Stage 1 Main Event,Week 1,Day 4,2024-04-28,13,5,Team Falcons,ZETA DIVISION,Team Falcons,ZETA DIVISION,Shambali Monastery,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Main_Event,liquipedia_scraper_draft
868,owcs_2024_asia_s1_main,international,2024,Stage 1 Main Event,Week 1,Day 4,2024-04-28,14,1,Crazy Raccoon,Team Falcons,Crazy Raccoon,Team Falcons,Nepal,Control,bo7,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Main_Event,liquipedia_scraper_draft
869,owcs_2024_asia_s1_main,international,2024,Stage 1 Main Event,Week 1,Day 4,2024-04-28,14,2,Crazy Raccoon,Team Falcons,Team Falcons,Crazy Raccoon,Rialto,Escort,bo7,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Main_Event,liquipedia_scraper_draft
870,owcs_2024_asia_s1_main,international,2024,Stage 1 Main Event,Week 1,Day 4,2024-04-28,14,3,Crazy Raccoon,Team Falcons,Crazy Raccoon,Team Falcons,Suravasa,Flashpoint,bo7,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Main_Event,liquipedia_scraper_draft
871,owcs_2024_asia_s1_main,international,2024,Stage 1 Main Event,Week 1,Day 4,2024-04-28,14,4,Crazy Raccoon,Team Falcons,Crazy Raccoon,Team Falcons,Hollywood,Hybrid,bo7,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Main_Event,liquipedia_scraper_draft
872,owcs_2024_asia_s1_main,international,2024,Stage 1 Main Event,Week 1,Day 4,2024-04-28,14,5,Crazy Raccoon,Team Falcons,Crazy Raccoon,Team Falcons,Esperança,Push,bo7,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/Asia/Stage_1/Main_Event,liquipedia_scraper_draft
873,owcs_2024_na_s2_main,na,2024,Stage 2 Main Event,Week 1,Day 1,2024-04-25,1,1,Toronto Defiant,Citrus Nation,Toronto Defiant,Citrus Nation,Nepal,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2,liquipedia_scraper_draft
874,owcs_2024_na_s2_main,na,2024,Stage 2 Main Event,Week 1,Day 1,2024-04-25,1,2,Toronto Defiant,Citrus Nation,Toronto Defiant,Citrus Nation,Midtown,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2,liquipedia_scraper_draft
875,owcs_2024_na_s2_main,na,2024,Stage 2 Main Event,Week 1,Day 1,2024-04-25,1,3,Toronto Defiant,Citrus Nation,Toronto Defiant,Citrus Nation,Esperança,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2,liquipedia_scraper_draft
876,owcs_2024_na_s2_main,na,2024,Stage 2 Main Event,Week 1,Day 1,2024-04-25,2,1,NRG Shock,Pirates in Pyjamas,NRG Shock,Pirates in Pyjamas,Samoa,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2,liquipedia_scraper_draft
877,owcs_2024_na_s2_main,na,2024,Stage 2 Main Event,Week 1,Day 1,2024-04-25,2,2,NRG Shock,Pirates in Pyjamas,NRG Shock,Pirates in Pyjamas,Midtown,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2,liquipedia_scraper_draft
878,owcs_2024_na_s2_main,na,2024,Stage 2 Main Event,Week 1,Day 1,2024-04-25,2,3,NRG Shock,Pirates in Pyjamas,NRG Shock,Pirates in Pyjamas,Esperança,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2,liquipedia_scraper_draft
879,owcs_2024_na_s2_main,na,2024,Stage 2 Main Event,Week 1,Day 1,2024-04-25,3,1,Luminosity Gaming,Who is Goldfish,Luminosity Gaming,Who is Goldfish,Nepal,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2,liquipedia_scraper_draft
880,owcs_2024_na_s2_main,na,2024,Stage 2 Main Event,Week 1,Day 1,2024-04-25,3,2,Luminosity Gaming,Who is Goldfish,Luminosity Gaming,Who is Goldfish,Eichenwalde,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2,liquipedia_scraper_draft
881,owcs_2024_na_s2_main,na,2024,Stage 2 Main Event,Week 1,Day 1,2024-04-25,3,3,Luminosity Gaming,Who is Goldfish,Luminosity Gaming,Who is Goldfish,Colosseo,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2,liquipedia_scraper_draft
882,owcs_2024_na_s2_main,na,2024,Stage 2 Main Event,Week 1,Day 1,2024-04-25,4,1,M80,FMCL,M80,FMCL,Oasis,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2,liquipedia_scraper_draft
883,owcs_2024_na_s2_main,na,2024,Stage 2 Main Event,Week 1,Day 1,2024-04-25,4,2,M80,FMCL,M80,FMCL,Midtown,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2,liquipedia_scraper_draft
884,owcs_2024_na_s2_main,na,2024,Stage 2 Main Event,Week 1,Day 1,2024-04-25,4,3,M80,FMCL,M80,FMCL,Colosseo,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2,liquipedia_scraper_draft
885,owcs_2024_na_s2_main,na,2024,Stage 2 Main Event,Week 1,Day 2,2024-04-26,5,1,Toronto Defiant,NRG Shock,Toronto Defiant,NRG Shock,Busan,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2,liquipedia_scraper_draft
886,owcs_2024_na_s2_main,na,2024,Stage 2 Main Event,Week 1,Day 2,2024-04-26,5,2,Toronto Defiant,NRG Shock,Toronto Defiant,NRG Shock,Hollywood,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2,liquipedia_scraper_draft
887,owcs_2024_na_s2_main,na,2024,Stage 2 Main Event,Week 1,Day 2,2024-04-26,5,3,Toronto Defiant,NRG Shock,Toronto Defiant,NRG Shock,Esperança,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2,liquipedia_scraper_draft
888,owcs_2024_na_s2_main,na,2024,Stage 2 Main Event,Week 1,Day 2,2024-04-26,6,1,Luminosity Gaming,M80,M80,Luminosity Gaming,Oasis,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2,liquipedia_scraper_draft
889,owcs_2024_na_s2_main,na,2024,Stage 2 Main Event,Week 1,Day 2,2024-04-26,6,2,Luminosity Gaming,M80,M80,Luminosity Gaming,Eichenwalde,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2,liquipedia_scraper_draft
890,owcs_2024_na_s2_main,na,2024,Stage 2 Main Event,Week 1,Day 2,2024-04-26,6,3,Luminosity Gaming,M80,M80,Luminosity Gaming,Colosseo,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2,liquipedia_scraper_draft
891,owcs_2024_na_s2_main,na,2024,Stage 2 Main Event,Week 1,Day 3,2024-04-27,7,1,Toronto Defiant,M80,M80,Toronto Defiant,Samoa,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2,liquipedia_scraper_draft
892,owcs_2024_na_s2_main,na,2024,Stage 2 Main Event,Week 1,Day 3,2024-04-27,7,2,Toronto Defiant,M80,Toronto Defiant,M80,Midtown,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2,liquipedia_scraper_draft
893,owcs_2024_na_s2_main,na,2024,Stage 2 Main Event,Week 1,Day 3,2024-04-27,7,3,Toronto Defiant,M80,M80,Toronto Defiant,Colosseo,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2,liquipedia_scraper_draft
894,owcs_2024_na_s2_main,na,2024,Stage 2 Main Event,Week 1,Day 3,2024-04-27,7,4,Toronto Defiant,M80,M80,Toronto Defiant,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2,liquipedia_scraper_draft
895,owcs_2024_na_s2_main,na,2024,Stage 2 Main Event,Week 1,Day 1,2024-04-25,8,1,Citrus Nation,Pirates in Pyjamas,Citrus Nation,Pirates in Pyjamas,Samoa,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2,liquipedia_scraper_draft
896,owcs_2024_na_s2_main,na,2024,Stage 2 Main Event,Week 1,Day 1,2024-04-25,8,2,Citrus Nation,Pirates in Pyjamas,Citrus Nation,Pirates in Pyjamas,Paraíso,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2,liquipedia_scraper_draft
897,owcs_2024_na_s2_main,na,2024,Stage 2 Main Event,Week 1,Day 1,2024-04-25,8,3,Citrus Nation,Pirates in Pyjamas,Pirates in Pyjamas,Citrus Nation,Esperança,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2,liquipedia_scraper_draft
898,owcs_2024_na_s2_main,na,2024,Stage 2 Main Event,Week 1,Day 1,2024-04-25,8,4,Citrus Nation,Pirates in Pyjamas,Pirates in Pyjamas,Citrus Nation,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2,liquipedia_scraper_draft
899,owcs_2024_na_s2_main,na,2024,Stage 2 Main Event,Week 1,Day 1,2024-04-25,8,5,Citrus Nation,Pirates in Pyjamas,Citrus Nation,Pirates in Pyjamas,Shambali Monastery,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2,liquipedia_scraper_draft
900,owcs_2024_na_s2_main,na,2024,Stage 2 Main Event,Week 1,Day 1,2024-04-25,9,1,Who is Goldfish,FMCL,FMCL,Who is Goldfish,Nepal,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2,liquipedia_scraper_draft
901,owcs_2024_na_s2_main,na,2024,Stage 2 Main Event,Week 1,Day 1,2024-04-25,9,2,Who is Goldfish,FMCL,FMCL,Who is Goldfish,Eichenwalde,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2,liquipedia_scraper_draft
902,owcs_2024_na_s2_main,na,2024,Stage 2 Main Event,Week 1,Day 1,2024-04-25,9,3,Who is Goldfish,FMCL,FMCL,Who is Goldfish,Colosseo,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2,liquipedia_scraper_draft
903,owcs_2024_na_s2_main,na,2024,Stage 2 Main Event,Week 1,Day 3,2024-04-27,10,1,Luminosity Gaming,Citrus Nation,Luminosity Gaming,Citrus Nation,Nepal,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2,liquipedia_scraper_draft
904,owcs_2024_na_s2_main,na,2024,Stage 2 Main Event,Week 1,Day 3,2024-04-27,10,2,Luminosity Gaming,Citrus Nation,Citrus Nation,Luminosity Gaming,Eichenwalde,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2,liquipedia_scraper_draft
905,owcs_2024_na_s2_main,na,2024,Stage 2 Main Event,Week 1,Day 3,2024-04-27,10,3,Luminosity Gaming,Citrus Nation,Citrus Nation,Luminosity Gaming,Esperança,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2,liquipedia_scraper_draft
906,owcs_2024_na_s2_main,na,2024,Stage 2 Main Event,Week 1,Day 3,2024-04-27,10,4,Luminosity Gaming,Citrus Nation,Citrus Nation,Luminosity Gaming,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2024/North_America/Stage_2,liquipedia_scraper_draft
