global_map_order,event_id,event_region,season_year,stage_label,week_label,day_label,match_date,match_order,game_number,team_a,team_b,winner,loser,map_name,map_mode,series_format,source_url,source_note
363,owcs_2025_na_s1,na,2025,Stage 1,Week 1,February 1,2025-02-01,5,1,Timeless,NTMR,NTMR,Timeless,Samoa,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
364,owcs_2025_na_s1,na,2025,Stage 1,Week 1,February 1,2025-02-01,5,2,Timeless,NTMR,Timeless,NTMR,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
365,owcs_2025_na_s1,na,2025,Stage 1,Week 1,February 1,2025-02-01,5,3,Timeless,NTMR,Timeless,NTMR,Dorado,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
366,owcs_2025_na_s1,na,2025,Stage 1,Week 1,February 1,2025-02-01,5,4,Timeless,NTMR,NTMR,Timeless,Esperança,Push,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
367,owcs_2025_na_s1,na,2025,Stage 1,Week 1,February 1,2025-02-01,5,5,Timeless,NTMR,NTMR,Timeless,Route 66,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
368,owcs_2025_na_s1,na,2025,Stage 1,Week 1,February 2,2025-02-02,6,1,Shikigami,Amplify,Shikigami,Amplify,Samoa,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
369,owcs_2025_na_s1,na,2025,Stage 1,Week 1,February 2,2025-02-02,6,2,Shikigami,Amplify,Amplify,Shikigami,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
370,owcs_2025_na_s1,na,2025,Stage 1,Week 1,February 2,2025-02-02,6,3,Shikigami,Amplify,Shikigami,Amplify,Dorado,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
371,owcs_2025_na_s1,na,2025,Stage 1,Week 1,February 2,2025-02-02,6,4,Shikigami,Amplify,Shikigami,Amplify,Esperança,Push,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
372,owcs_2025_na_s1,na,2025,Stage 1,Week 1,February 2,2025-02-02,7,1,Spacestation Gaming,Team Liquid,Spacestation Gaming,Team Liquid,Nepal,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
373,owcs_2025_na_s1,na,2025,Stage 1,Week 1,February 2,2025-02-02,7,2,Spacestation Gaming,Team Liquid,Team Liquid,Spacestation Gaming,Havana,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
374,owcs_2025_na_s1,na,2025,Stage 1,Week 1,February 2,2025-02-02,7,3,Spacestation Gaming,Team Liquid,Team Liquid,Spacestation Gaming,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
375,owcs_2025_na_s1,na,2025,Stage 1,Week 1,February 2,2025-02-02,7,4,Spacestation Gaming,Team Liquid,Spacestation Gaming,Team Liquid,Esperança,Push,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
376,owcs_2025_na_s1,na,2025,Stage 1,Week 1,February 2,2025-02-02,7,5,Spacestation Gaming,Team Liquid,Team Liquid,Spacestation Gaming,Blizzard World,Hybrid,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
377,owcs_2025_na_s1,na,2025,Stage 1,Week 2,February 7,2025-02-07,8,1,Shikigami,Timeless,Timeless,Shikigami,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
378,owcs_2025_na_s1,na,2025,Stage 1,Week 2,February 7,2025-02-07,8,2,Shikigami,Timeless,Timeless,Shikigami,Numbani,Hybrid,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
379,owcs_2025_na_s1,na,2025,Stage 1,Week 2,February 7,2025-02-07,8,3,Shikigami,Timeless,Timeless,Shikigami,Esperança,Push,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
380,owcs_2025_na_s1,na,2025,Stage 1,Week 2,February 7,2025-02-07,9,1,Amplify,Spacestation Gaming,Spacestation Gaming,Amplify,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
381,owcs_2025_na_s1,na,2025,Stage 1,Week 2,February 7,2025-02-07,9,2,Amplify,Spacestation Gaming,Amplify,Spacestation Gaming,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
382,owcs_2025_na_s1,na,2025,Stage 1,Week 2,February 7,2025-02-07,9,3,Amplify,Spacestation Gaming,Spacestation Gaming,Amplify,Dorado,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
383,owcs_2025_na_s1,na,2025,Stage 1,Week 2,February 7,2025-02-07,9,4,Amplify,Spacestation Gaming,Spacestation Gaming,Amplify,Colosseo,Push,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
384,owcs_2025_na_s1,na,2025,Stage 1,Week 2,February 8,2025-02-08,10,1,Amplify,NTMR,NTMR,Amplify,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
385,owcs_2025_na_s1,na,2025,Stage 1,Week 2,February 8,2025-02-08,10,2,Amplify,NTMR,NTMR,Amplify,Havana,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
386,owcs_2025_na_s1,na,2025,Stage 1,Week 2,February 8,2025-02-08,10,3,Amplify,NTMR,NTMR,Amplify,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
387,owcs_2025_na_s1,na,2025,Stage 1,Week 2,February 8,2025-02-08,11,1,Extinction,Spacestation Gaming,Spacestation Gaming,Extinction,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
388,owcs_2025_na_s1,na,2025,Stage 1,Week 2,February 8,2025-02-08,11,2,Extinction,Spacestation Gaming,Spacestation Gaming,Extinction,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
389,owcs_2025_na_s1,na,2025,Stage 1,Week 2,February 8,2025-02-08,11,3,Extinction,Spacestation Gaming,Spacestation Gaming,Extinction,Esperança,Push,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
390,owcs_2025_na_s1,na,2025,Stage 1,Week 2,February 8,2025-02-08,12,1,Rad Esports,Team Liquid,Team Liquid,Rad Esports,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
391,owcs_2025_na_s1,na,2025,Stage 1,Week 2,February 8,2025-02-08,12,2,Rad Esports,Team Liquid,Team Liquid,Rad Esports,Eichenwalde,Hybrid,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
392,owcs_2025_na_s1,na,2025,Stage 1,Week 2,February 8,2025-02-08,12,3,Rad Esports,Team Liquid,Team Liquid,Rad Esports,Dorado,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
393,owcs_2025_na_s1,na,2025,Stage 1,Week 2,February 9,2025-02-09,13,1,Rad Esports,Extinction,Extinction,Rad Esports,Samoa,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
394,owcs_2025_na_s1,na,2025,Stage 1,Week 2,February 9,2025-02-09,13,2,Rad Esports,Extinction,Extinction,Rad Esports,Eichenwalde,Hybrid,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
395,owcs_2025_na_s1,na,2025,Stage 1,Week 2,February 9,2025-02-09,13,3,Rad Esports,Extinction,Extinction,Rad Esports,Havana,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
396,owcs_2025_na_s1,na,2025,Stage 1,Week 2,February 9,2025-02-09,14,1,Team Liquid,Shikigami,Team Liquid,Shikigami,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
397,owcs_2025_na_s1,na,2025,Stage 1,Week 2,February 9,2025-02-09,14,2,Team Liquid,Shikigami,Team Liquid,Shikigami,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
398,owcs_2025_na_s1,na,2025,Stage 1,Week 2,February 9,2025-02-09,14,3,Team Liquid,Shikigami,Team Liquid,Shikigami,Esperança,Push,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
399,owcs_2025_na_s1,na,2025,Stage 1,Week 3,February 14,2025-02-14,15,1,NTMR,Extinction,NTMR,Extinction,Nepal,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
400,owcs_2025_na_s1,na,2025,Stage 1,Week 3,February 14,2025-02-14,15,2,NTMR,Extinction,NTMR,Extinction,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
401,owcs_2025_na_s1,na,2025,Stage 1,Week 3,February 14,2025-02-14,15,3,NTMR,Extinction,NTMR,Extinction,Dorado,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
402,owcs_2025_na_s1,na,2025,Stage 1,Week 3,February 14,2025-02-14,16,1,Timeless,Amplify,Amplify,Timeless,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
403,owcs_2025_na_s1,na,2025,Stage 1,Week 3,February 14,2025-02-14,16,2,Timeless,Amplify,Timeless,Amplify,Dorado,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
404,owcs_2025_na_s1,na,2025,Stage 1,Week 3,February 14,2025-02-14,16,3,Timeless,Amplify,Timeless,Amplify,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
405,owcs_2025_na_s1,na,2025,Stage 1,Week 3,February 14,2025-02-14,16,4,Timeless,Amplify,Timeless,Amplify,Esperança,Push,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
406,owcs_2025_na_s1,na,2025,Stage 1,Week 3,February 15,2025-02-15,17,1,NTMR,Shikigami,NTMR,Shikigami,Nepal,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
407,owcs_2025_na_s1,na,2025,Stage 1,Week 3,February 15,2025-02-15,17,2,NTMR,Shikigami,NTMR,Shikigami,Esperança,Push,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
408,owcs_2025_na_s1,na,2025,Stage 1,Week 3,February 15,2025-02-15,17,3,NTMR,Shikigami,NTMR,Shikigami,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
409,owcs_2025_na_s1,na,2025,Stage 1,Week 3,February 15,2025-02-15,18,1,Team Liquid,Amplify,Team Liquid,Amplify,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
410,owcs_2025_na_s1,na,2025,Stage 1,Week 3,February 15,2025-02-15,18,2,Team Liquid,Amplify,Team Liquid,Amplify,Havana,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
411,owcs_2025_na_s1,na,2025,Stage 1,Week 3,February 15,2025-02-15,18,3,Team Liquid,Amplify,Team Liquid,Amplify,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
412,owcs_2025_na_s1,na,2025,Stage 1,Week 3,February 15,2025-02-15,19,1,Timeless,Rad Esports,Timeless,Rad Esports,Samoa,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
413,owcs_2025_na_s1,na,2025,Stage 1,Week 3,February 15,2025-02-15,19,2,Timeless,Rad Esports,Timeless,Rad Esports,Route 66,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
414,owcs_2025_na_s1,na,2025,Stage 1,Week 3,February 15,2025-02-15,19,3,Timeless,Rad Esports,Timeless,Rad Esports,Eichenwalde,Hybrid,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
415,owcs_2025_na_s1,na,2025,Stage 1,Week 3,February 16,2025-02-16,20,1,Extinction,Shikigami,Extinction,Shikigami,Nepal,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
416,owcs_2025_na_s1,na,2025,Stage 1,Week 3,February 16,2025-02-16,20,2,Extinction,Shikigami,Extinction,Shikigami,Esperança,Push,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
417,owcs_2025_na_s1,na,2025,Stage 1,Week 3,February 16,2025-02-16,20,3,Extinction,Shikigami,Extinction,Shikigami,Dorado,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
418,owcs_2025_na_s1,na,2025,Stage 1,Week 3,February 16,2025-02-16,21,1,Spacestation Gaming,Rad Esports,Spacestation Gaming,Rad Esports,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
419,owcs_2025_na_s1,na,2025,Stage 1,Week 3,February 16,2025-02-16,21,2,Spacestation Gaming,Rad Esports,Rad Esports,Spacestation Gaming,Esperança,Push,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
420,owcs_2025_na_s1,na,2025,Stage 1,Week 3,February 16,2025-02-16,21,3,Spacestation Gaming,Rad Esports,Spacestation Gaming,Rad Esports,Numbani,Hybrid,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
421,owcs_2025_na_s1,na,2025,Stage 1,Week 3,February 16,2025-02-16,21,4,Spacestation Gaming,Rad Esports,Spacestation Gaming,Rad Esports,Route 66,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
422,owcs_2025_na_s1,na,2025,Stage 1,Week 4,February 21,2025-02-21,22,1,Timeless,Extinction,Extinction,Timeless,Samoa,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
423,owcs_2025_na_s1,na,2025,Stage 1,Week 4,February 21,2025-02-21,22,2,Timeless,Extinction,Timeless,Extinction,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
424,owcs_2025_na_s1,na,2025,Stage 1,Week 4,February 21,2025-02-21,22,3,Timeless,Extinction,Timeless,Extinction,Esperança,Push,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
425,owcs_2025_na_s1,na,2025,Stage 1,Week 4,February 21,2025-02-21,22,4,Timeless,Extinction,Timeless,Extinction,Havana,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
426,owcs_2025_na_s1,na,2025,Stage 1,Week 4,February 21,2025-02-21,23,1,Rad Esports,NTMR,Rad Esports,NTMR,Nepal,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
427,owcs_2025_na_s1,na,2025,Stage 1,Week 4,February 21,2025-02-21,23,2,Rad Esports,NTMR,NTMR,Rad Esports,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
428,owcs_2025_na_s1,na,2025,Stage 1,Week 4,February 21,2025-02-21,23,3,Rad Esports,NTMR,NTMR,Rad Esports,Esperança,Push,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
429,owcs_2025_na_s1,na,2025,Stage 1,Week 4,February 21,2025-02-21,23,4,Rad Esports,NTMR,NTMR,Rad Esports,Route 66,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
430,owcs_2025_na_s1,na,2025,Stage 1,Week 4,February 22,2025-02-22,24,1,Extinction,Team Liquid,Team Liquid,Extinction,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
431,owcs_2025_na_s1,na,2025,Stage 1,Week 4,February 22,2025-02-22,24,2,Extinction,Team Liquid,Team Liquid,Extinction,Colosseo,Push,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
432,owcs_2025_na_s1,na,2025,Stage 1,Week 4,February 22,2025-02-22,24,3,Extinction,Team Liquid,Team Liquid,Extinction,Havana,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
433,owcs_2025_na_s1,na,2025,Stage 1,Week 4,February 22,2025-02-22,25,1,Rad Esports,Amplify,Rad Esports,Amplify,Nepal,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
434,owcs_2025_na_s1,na,2025,Stage 1,Week 4,February 22,2025-02-22,25,2,Rad Esports,Amplify,Rad Esports,Amplify,Havana,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
435,owcs_2025_na_s1,na,2025,Stage 1,Week 4,February 22,2025-02-22,25,3,Rad Esports,Amplify,Rad Esports,Amplify,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
436,owcs_2025_na_s1,na,2025,Stage 1,Week 4,February 22,2025-02-22,26,1,Shikigami,Spacestation Gaming,Spacestation Gaming,Shikigami,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
437,owcs_2025_na_s1,na,2025,Stage 1,Week 4,February 22,2025-02-22,26,2,Shikigami,Spacestation Gaming,Spacestation Gaming,Shikigami,Esperança,Push,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
438,owcs_2025_na_s1,na,2025,Stage 1,Week 4,February 22,2025-02-22,26,3,Shikigami,Spacestation Gaming,Spacestation Gaming,Shikigami,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
439,owcs_2025_na_s1,na,2025,Stage 1,Week 4,February 23,2025-02-23,27,1,NTMR,Team Liquid,NTMR,Team Liquid,Nepal,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
440,owcs_2025_na_s1,na,2025,Stage 1,Week 4,February 23,2025-02-23,27,2,NTMR,Team Liquid,NTMR,Team Liquid,Havana,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
441,owcs_2025_na_s1,na,2025,Stage 1,Week 4,February 23,2025-02-23,27,3,NTMR,Team Liquid,NTMR,Team Liquid,Blizzard World,Hybrid,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
442,owcs_2025_na_s1,na,2025,Stage 1,Week 4,February 23,2025-02-23,28,1,Spacestation Gaming,Timeless,Spacestation Gaming,Timeless,Nepal,Control,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
443,owcs_2025_na_s1,na,2025,Stage 1,Week 4,February 23,2025-02-23,28,2,Spacestation Gaming,Timeless,Spacestation Gaming,Timeless,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
444,owcs_2025_na_s1,na,2025,Stage 1,Week 4,February 23,2025-02-23,28,3,Spacestation Gaming,Timeless,Timeless,Spacestation Gaming,Esperança,Push,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
445,owcs_2025_na_s1,na,2025,Stage 1,Week 4,February 23,2025-02-23,28,4,Spacestation Gaming,Timeless,Spacestation Gaming,Timeless,Dorado,Escort,bo5,https://liquipedia.net/overwatch/index.php?title=Overwatch_Champions_Series/2025/NA/Stage_1/Regular_Season,group_stage_scrape
446,owcs_2025_na_s1,na,2025,Stage 1,Week 1,Day 1,2025-03-01,29,1,Spacestation Gaming,Timeless,Spacestation Gaming,Timeless,Nepal,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2025/NA/Stage_1,liquipedia_scraper_draft
447,owcs_2025_na_s1,na,2025,Stage 1,Week 1,Day 1,2025-03-01,29,2,Spacestation Gaming,Timeless,Spacestation Gaming,Timeless,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2025/NA/Stage_1,liquipedia_scraper_draft
448,owcs_2025_na_s1,na,2025,Stage 1,Week 1,Day 1,2025-03-01,29,3,Spacestation Gaming,Timeless,Spacestation Gaming,Timeless,Esperança,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2025/NA/Stage_1,liquipedia_scraper_draft
449,owcs_2025_na_s1,na,2025,Stage 1,Week 1,Day 1,2025-03-01,30,1,NTMR,Team Liquid,Team Liquid,NTMR,Nepal,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2025/NA/Stage_1,liquipedia_scraper_draft
450,owcs_2025_na_s1,na,2025,Stage 1,Week 1,Day 1,2025-03-01,30,2,NTMR,Team Liquid,NTMR,Team Liquid,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2025/NA/Stage_1,liquipedia_scraper_draft
451,owcs_2025_na_s1,na,2025,Stage 1,Week 1,Day 1,2025-03-01,30,3,NTMR,Team Liquid,Team Liquid,NTMR,Havana,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2025/NA/Stage_1,liquipedia_scraper_draft
452,owcs_2025_na_s1,na,2025,Stage 1,Week 1,Day 1,2025-03-01,30,4,NTMR,Team Liquid,Team Liquid,NTMR,Esperança,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2025/NA/Stage_1,liquipedia_scraper_draft
453,owcs_2025_na_s1,na,2025,Stage 1,Week 2,Day 3,2025-03-08,31,1,Spacestation Gaming,Team Liquid,Spacestation Gaming,Team Liquid,Nepal,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2025/NA/Stage_1,liquipedia_scraper_draft
454,owcs_2025_na_s1,na,2025,Stage 1,Week 2,Day 3,2025-03-08,31,2,Spacestation Gaming,Team Liquid,Spacestation Gaming,Team Liquid,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2025/NA/Stage_1,liquipedia_scraper_draft
455,owcs_2025_na_s1,na,2025,Stage 1,Week 2,Day 3,2025-03-08,31,3,Spacestation Gaming,Team Liquid,Team Liquid,Spacestation Gaming,Route 66,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2025/NA/Stage_1,liquipedia_scraper_draft
456,owcs_2025_na_s1,na,2025,Stage 1,Week 2,Day 3,2025-03-08,31,4,Spacestation Gaming,Team Liquid,Team Liquid,Spacestation Gaming,Esperança,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2025/NA/Stage_1,liquipedia_scraper_draft
457,owcs_2025_na_s1,na,2025,Stage 1,Week 2,Day 3,2025-03-08,31,5,Spacestation Gaming,Team Liquid,Spacestation Gaming,Team Liquid,Dorado,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2025/NA/Stage_1,liquipedia_scraper_draft
