global_map_order,event_id,team,elo_after,result
1009,owcs_2024_dallas_major,M80,1568.25,win
1009,owcs_2024_dallas_major,Spacestation Gaming,1593.53,loss
1010,owcs_2024_dallas_major,Spacestation Gaming,1604.66,win
1010,owcs_2024_dallas_major,M80,1557.13,loss
1011,owcs_2024_dallas_major,Spacestation Gaming,1615.88,win
1011,owcs_2024_dallas_major,ENCE,1570.84,loss
1012,owcs_2024_dallas_major,Spacestation Gaming,1626.34,win
1012,owcs_2024_dallas_major,ENCE,1560.39,loss
1013,owcs_2024_dallas_major,ENCE,1574.64,win
1013,owcs_2024_dallas_major,Spacestation Gaming,1612.08,loss
1014,owcs_2024_dallas_major,Spacestation Gaming,1622.80,win
1014,owcs_2024_dallas_major,ENCE,1563.93,loss
1015,owcs_2024_dallas_major,Crazy Raccoon,1718.59,win
1015,owcs_2024_dallas_major,Spacestation Gaming,1613.73,loss
1016,owcs_2024_dallas_major,Crazy Raccoon,1727.07,win
1016,owcs_2024_dallas_major,Spacestation Gaming,1605.25,loss
1017,owcs_2024_dallas_major,Crazy Raccoon,1735.03,win
1017,owcs_2024_dallas_major,Spacestation Gaming,1597.29,loss
1018,owcs_2024_dallas_major,Crazy Raccoon,1744.75,win
1018,owcs_2024_dallas_major,Team Falcons,1658.39,loss
1019,owcs_2024_dallas_major,Team Falcons,1673.31,win
1019,owcs_2024_dallas_major,Crazy Raccoon,1729.82,loss
1020,owcs_2024_dallas_major,Crazy Raccoon,1739.89,win
1020,owcs_2024_dallas_major,Team Falcons,1663.25,loss
1021,owcs_2024_dallas_major,Crazy Raccoon,1749.28,win
1021,owcs_2024_dallas_major,Team Falcons,1653.85,loss
1022,owcs_2024_dallas_major,Team Falcons,1669.07,win
1022,owcs_2024_dallas_major,Crazy Raccoon,1734.07,loss
1023,owcs_2024_dallas_major,Crazy Raccoon,1743.85,win
1023,owcs_2024_dallas_major,Team Falcons,1659.29,loss
1024,ewc_2024,ENCE,1573.59,win
1024,ewc_2024,Fnatic,1485.61,loss
1025,ewc_2024,Fnatic,1500.58,win
1025,ewc_2024,ENCE,1558.61,loss
1026,ewc_2024,ENCE,1568.63,win
1026,ewc_2024,Fnatic,1490.57,loss
1027,ewc_2024,ENCE,1577.97,win
1027,ewc_2024,Fnatic,1481.22,loss
1028,ewc_2024,Fnatic,1496.48,win
1028,ewc_2024,ENCE,1562.72,loss
1029,ewc_2024,ENCE,1572.46,win
1029,ewc_2024,Fnatic,1486.74,loss
1030,ewc_2024,Team Falcons,1667.86,win
1030,ewc_2024,M80,1548.56,loss
1031,ewc_2024,Team Falcons,1675.89,win
1031,ewc_2024,M80,1540.52,loss
1032,ewc_2024,Team Falcons,1683.44,win
1032,ewc_2024,M80,1532.97,loss
1033,ewc_2024,Team Falcons,1690.54,win
1033,ewc_2024,M80,1525.87,loss
1034,ewc_2024,Spacestation Gaming,1605.08,win
1034,ewc_2024,Team Peps,1462.12,loss
1035,ewc_2024,Spacestation Gaming,1612.40,win
1035,ewc_2024,Team Peps,1454.79,loss
1036,ewc_2024,Spacestation Gaming,1619.30,win
1036,ewc_2024,Team Peps,1447.89,loss
1037,ewc_2024,Spacestation Gaming,1625.82,win
1037,ewc_2024,Team Peps,1441.37,loss
1038,ewc_2024,Toronto Defiant,1623.68,win
1038,ewc_2024,LGD.OA,1394.68,loss
1039,ewc_2024,Toronto Defiant,1628.75,win
1039,ewc_2024,LGD.OA,1389.62,loss
1040,ewc_2024,Toronto Defiant,1633.58,win
1040,ewc_2024,LGD.OA,1384.78,loss
1041,ewc_2024,LGD.OA,1404.15,win
1041,ewc_2024,Toronto Defiant,1614.21,loss
1042,ewc_2024,Toronto Defiant,1619.73,win
1042,ewc_2024,LGD.OA,1398.64,loss
1043,ewc_2024,Crazy Raccoon,1750.37,win
1043,ewc_2024,ENCE,1565.94,loss
1044,ewc_2024,Crazy Raccoon,1756.53,win
1044,ewc_2024,ENCE,1559.77,loss
1045,ewc_2024,Crazy Raccoon,1762.38,win
1045,ewc_2024,ENCE,1553.92,loss
1046,ewc_2024,Crazy Raccoon,1767.94,win
1046,ewc_2024,ENCE,1548.37,loss
1047,ewc_2024,Team Falcons,1694.20,win
1047,ewc_2024,Virtus.pro,1388.88,loss
1048,ewc_2024,Team Falcons,1697.73,win
1048,ewc_2024,Virtus.pro,1385.35,loss
1049,ewc_2024,Team Falcons,1701.14,win
1049,ewc_2024,Virtus.pro,1381.94,loss
1050,ewc_2024,Virtus.pro,1402.65,win
1050,ewc_2024,Team Falcons,1680.44,loss
1051,ewc_2024,Team Falcons,1684.47,win
1051,ewc_2024,Virtus.pro,1398.61,loss
1052,ewc_2024,ZETA DIVISION,1563.23,win
1052,ewc_2024,Spacestation Gaming,1611.20,loss
1053,ewc_2024,Spacestation Gaming,1621.55,win
1053,ewc_2024,ZETA DIVISION,1552.88,loss
1054,ewc_2024,ZETA DIVISION,1567.22,win
1054,ewc_2024,Spacestation Gaming,1607.21,loss
1055,ewc_2024,Spacestation Gaming,1617.83,win
1055,ewc_2024,ZETA DIVISION,1556.59,loss
1056,ewc_2024,ZETA DIVISION,1570.69,win
1056,ewc_2024,Spacestation Gaming,1603.74,loss
1057,ewc_2024,ZETA DIVISION,1583.83,win
1057,ewc_2024,Spacestation Gaming,1590.60,loss
1058,ewc_2024,Toronto Defiant,1626.88,win
1058,ewc_2024,Twisted Minds,1463.67,loss
1059,ewc_2024,Toronto Defiant,1633.62,win
1059,ewc_2024,Twisted Minds,1456.93,loss
1060,ewc_2024,Toronto Defiant,1639.99,win
1060,ewc_2024,Twisted Minds,1450.55,loss
1061,ewc_2024,Toronto Defiant,1646.03,win
1061,ewc_2024,Twisted Minds,1444.52,loss
1062,ewc_2024,Crazy Raccoon,1777.11,win
1062,ewc_2024,Team Falcons,1675.30,loss
1063,ewc_2024,Team Falcons,1690.72,win
1063,ewc_2024,Crazy Raccoon,1761.69,loss
1064,ewc_2024,Crazy Raccoon,1771.27,win
1064,ewc_2024,Team Falcons,1681.14,loss
1065,ewc_2024,Crazy Raccoon,1780.23,win
1065,ewc_2024,Team Falcons,1672.18,loss
1066,ewc_2024,Crazy Raccoon,1788.61,win
1066,ewc_2024,Team Falcons,1663.80,loss
1067,ewc_2024,Toronto Defiant,1655.90,win
1067,ewc_2024,ZETA DIVISION,1573.95,loss
1068,ewc_2024,ZETA DIVISION,1588.73,win
1068,ewc_2024,Toronto Defiant,1641.13,loss
1069,ewc_2024,Toronto Defiant,1651.33,win
1069,ewc_2024,ZETA DIVISION,1578.53,loss
1070,ewc_2024,ZETA DIVISION,1593.01,win
1070,ewc_2024,Toronto Defiant,1636.85,loss
1071,ewc_2024,Toronto Defiant,1647.34,win
1071,ewc_2024,ZETA DIVISION,1582.51,loss
1072,ewc_2024,ZETA DIVISION,1596.73,win
1072,ewc_2024,Toronto Defiant,1633.13,loss
1073,ewc_2024,Toronto Defiant,1643.88,win
1073,ewc_2024,ZETA DIVISION,1585.98,loss
1074,ewc_2024,Crazy Raccoon,1795.88,win
1074,ewc_2024,Toronto Defiant,1636.61,loss
1075,ewc_2024,Crazy Raccoon,1802.74,win
1075,ewc_2024,Toronto Defiant,1629.75,loss
1076,ewc_2024,Crazy Raccoon,1809.21,win
1076,ewc_2024,Toronto Defiant,1623.28,loss
1077,ewc_2024,Toronto Defiant,1641.15,win
1077,ewc_2024,Crazy Raccoon,1791.34,loss
1078,ewc_2024,Crazy Raccoon,1798.45,win
1078,ewc_2024,Toronto Defiant,1634.04,loss
1079,owcs_2024_asia_s2_pacific,Bleed Esports,1490.21,win
1079,owcs_2024_asia_s2_pacific,Goon Squad,1390.75,loss
1080,owcs_2024_asia_s2_pacific,Bleed Esports,1498.87,win
1080,owcs_2024_asia_s2_pacific,Goon Squad,1382.09,loss
1081,owcs_2024_asia_s2_pacific,Bleed Esports,1506.98,win
1081,owcs_2024_asia_s2_pacific,Goon Squad,1373.98,loss
1082,owcs_2024_asia_s2_pacific,Cat,1410.41,win
1082,owcs_2024_asia_s2_pacific,Teenage Rising,1343.21,loss
1083,owcs_2024_asia_s2_pacific,Cat,1420.12,win
1083,owcs_2024_asia_s2_pacific,Teenage Rising,1333.50,loss
1084,owcs_2024_asia_s2_pacific,Cat,1429.18,win
1084,owcs_2024_asia_s2_pacific,Teenage Rising,1324.43,loss
1085,owcs_2024_asia_s2_pacific,Full House,1410.84,win
1085,owcs_2024_asia_s2_pacific,Fade Altair,1355.58,loss
1086,owcs_2024_asia_s2_pacific,Full House,1420.95,win
1086,owcs_2024_asia_s2_pacific,Fade Altair,1345.47,loss
1087,owcs_2024_asia_s2_pacific,Full House,1430.38,win
1087,owcs_2024_asia_s2_pacific,Fade Altair,1336.03,loss
1088,owcs_2024_asia_s2_pacific,99DIVINE,1465.86,win
1088,owcs_2024_asia_s2_pacific,USIA Esports,1389.91,loss
1089,owcs_2024_asia_s2_pacific,99DIVINE,1475.27,win
1089,owcs_2024_asia_s2_pacific,USIA Esports,1380.49,loss
1090,owcs_2024_asia_s2_pacific,99DIVINE,1484.08,win
1090,owcs_2024_asia_s2_pacific,USIA Esports,1371.69,loss
1091,owcs_2024_asia_s2_pacific,Bleed Esports,1516.34,win
1091,owcs_2024_asia_s2_pacific,Cat,1419.83,loss
1092,owcs_2024_asia_s2_pacific,Bleed Esports,1525.09,win
1092,owcs_2024_asia_s2_pacific,Cat,1411.08,loss
1093,owcs_2024_asia_s2_pacific,Bleed Esports,1533.29,win
1093,owcs_2024_asia_s2_pacific,Cat,1402.88,loss
1094,owcs_2024_asia_s2_pacific,99DIVINE,1494.24,win
1094,owcs_2024_asia_s2_pacific,Full House,1420.22,loss
1095,owcs_2024_asia_s2_pacific,99DIVINE,1503.72,win
1095,owcs_2024_asia_s2_pacific,Full House,1410.74,loss
1096,owcs_2024_asia_s2_pacific,Full House,1425.88,win
1096,owcs_2024_asia_s2_pacific,99DIVINE,1488.58,loss
1097,owcs_2024_asia_s2_pacific,Full House,1440.02,win
1097,owcs_2024_asia_s2_pacific,99DIVINE,1474.44,loss
1098,owcs_2024_asia_s2_pacific,99DIVINE,1485.26,win
1098,owcs_2024_asia_s2_pacific,Full House,1429.21,loss
1099,owcs_2024_asia_s2_pacific,99DIVINE,1498.91,win
1099,owcs_2024_asia_s2_pacific,Bleed Esports,1519.64,loss
1100,owcs_2024_asia_s2_pacific,99DIVINE,1511.62,win
1100,owcs_2024_asia_s2_pacific,Bleed Esports,1506.92,loss
1101,owcs_2024_asia_s2_pacific,Bleed Esports,1519.08,win
1101,owcs_2024_asia_s2_pacific,99DIVINE,1499.46,loss
1102,owcs_2024_asia_s2_pacific,99DIVINE,1512.14,win
1102,owcs_2024_asia_s2_pacific,Bleed Esports,1506.41,loss
1103,owcs_2024_asia_s2_pacific,Teenage Rising,1338.13,win
1103,owcs_2024_asia_s2_pacific,Goon Squad,1360.28,loss
1104,owcs_2024_asia_s2_pacific,Teenage Rising,1350.90,win
1104,owcs_2024_asia_s2_pacific,Goon Squad,1347.52,loss
1105,owcs_2024_asia_s2_pacific,Teenage Rising,1362.78,win
1105,owcs_2024_asia_s2_pacific,Goon Squad,1335.63,loss
1106,owcs_2024_asia_s2_pacific,USIA Esports,1382.46,win
1106,owcs_2024_asia_s2_pacific,Fade Altair,1325.26,loss
1107,owcs_2024_asia_s2_pacific,USIA Esports,1392.50,win
1107,owcs_2024_asia_s2_pacific,Fade Altair,1315.22,loss
1108,owcs_2024_asia_s2_pacific,USIA Esports,1401.88,win
1108,owcs_2024_asia_s2_pacific,Fade Altair,1305.85,loss
1109,owcs_2024_asia_s2_pacific,Full House,1438.94,win
1109,owcs_2024_asia_s2_pacific,Teenage Rising,1353.05,loss
1110,owcs_2024_asia_s2_pacific,Full House,1448.03,win
1110,owcs_2024_asia_s2_pacific,Teenage Rising,1343.96,loss
1111,owcs_2024_asia_s2_pacific,Full House,1456.54,win
1111,owcs_2024_asia_s2_pacific,Teenage Rising,1335.45,loss
1112,owcs_2024_asia_s2_pacific,USIA Esports,1413.91,win
1112,owcs_2024_asia_s2_pacific,Cat,1390.84,loss
1113,owcs_2024_asia_s2_pacific,Cat,1403.64,win
1113,owcs_2024_asia_s2_pacific,USIA Esports,1401.11,loss
1114,owcs_2024_asia_s2_pacific,USIA Esports,1413.20,win
1114,owcs_2024_asia_s2_pacific,Cat,1391.55,loss
1115,owcs_2024_asia_s2_pacific,USIA Esports,1424.46,win
1115,owcs_2024_asia_s2_pacific,Cat,1380.30,loss
1116,owcs_2024_asia_s2_pacific,Full House,1467.44,win
1116,owcs_2024_asia_s2_pacific,USIA Esports,1413.56,loss
1117,owcs_2024_asia_s2_pacific,Full House,1477.59,win
1117,owcs_2024_asia_s2_pacific,USIA Esports,1403.41,loss
1118,owcs_2024_asia_s2_pacific,Full House,1487.07,win
1118,owcs_2024_asia_s2_pacific,USIA Esports,1393.93,loss
1119,owcs_2024_asia_s2_pacific,Bleed Esports,1517.74,win
1119,owcs_2024_asia_s2_pacific,Full House,1475.73,loss
1120,owcs_2024_asia_s2_pacific,Full House,1489.18,win
1120,owcs_2024_asia_s2_pacific,Bleed Esports,1504.30,loss
1121,owcs_2024_asia_s2_pacific,Full House,1501.70,win
1121,owcs_2024_asia_s2_pacific,Bleed Esports,1491.77,loss
1122,owcs_2024_asia_s2_pacific,Bleed Esports,1504.12,win
1122,owcs_2024_asia_s2_pacific,Full House,1489.36,loss
1123,owcs_2024_asia_s2_pacific,Bleed Esports,1515.61,win
1123,owcs_2024_asia_s2_pacific,Full House,1477.87,loss
1124,owcs_2024_asia_s2_pacific,99DIVINE,1524.26,win
1124,owcs_2024_asia_s2_pacific,Bleed Esports,1503.49,loss
1125,owcs_2024_asia_s2_pacific,Bleed Esports,1516.20,win
1125,owcs_2024_asia_s2_pacific,99DIVINE,1511.54,loss
1126,owcs_2024_asia_s2_pacific,99DIVINE,1523.70,win
1126,owcs_2024_asia_s2_pacific,Bleed Esports,1504.04,loss
1127,owcs_2024_asia_s2_pacific,Bleed Esports,1516.72,win
1127,owcs_2024_asia_s2_pacific,99DIVINE,1511.02,loss
1128,owcs_2024_asia_s2_pacific,Bleed Esports,1528.52,win
1128,owcs_2024_asia_s2_pacific,99DIVINE,1499.22,loss
1129,owcs_2024_asia_s2_pacific,Bleed Esports,1539.51,win
1129,owcs_2024_asia_s2_pacific,99DIVINE,1488.23,loss
1130,owcs_2024_na_s3_groups,Toronto Defiant,1638.99,win
1130,owcs_2024_na_s3_groups,Absolution,1395.05,loss
1131,owcs_2024_na_s3_groups,Toronto Defiant,1643.72,win
1131,owcs_2024_na_s3_groups,Absolution,1390.32,loss
1132,owcs_2024_na_s3_groups,Toronto Defiant,1648.25,win
1132,owcs_2024_na_s3_groups,Absolution,1385.79,loss
1133,owcs_2024_na_s3_groups,Rad x Avidity,1412.00,win
1133,owcs_2024_na_s3_groups,Timeless Ethereal,1388.00,loss
1134,owcs_2024_na_s3_groups,Rad x Avidity,1423.17,win
1134,owcs_2024_na_s3_groups,Timeless Ethereal,1376.83,loss
1135,owcs_2024_na_s3_groups,Rad x Avidity,1433.58,win
1135,owcs_2024_na_s3_groups,Timeless Ethereal,1366.42,loss
1136,owcs_2024_na_s3_groups,Toronto Defiant,1653.65,win
1136,owcs_2024_na_s3_groups,Rad x Avidity,1428.18,loss
1137,owcs_2024_na_s3_groups,Toronto Defiant,1658.80,win
1137,owcs_2024_na_s3_groups,Rad x Avidity,1423.03,loss
1138,owcs_2024_na_s3_groups,Toronto Defiant,1663.71,win
1138,owcs_2024_na_s3_groups,Rad x Avidity,1418.12,loss
1139,owcs_2024_na_s3_groups,Timeless Ethereal,1379.09,win
1139,owcs_2024_na_s3_groups,Absolution,1373.12,loss
1140,owcs_2024_na_s3_groups,Timeless Ethereal,1390.88,win
1140,owcs_2024_na_s3_groups,Absolution,1361.33,loss
1141,owcs_2024_na_s3_groups,Timeless Ethereal,1401.86,win
1141,owcs_2024_na_s3_groups,Absolution,1350.34,loss
1142,owcs_2024_na_s3_groups,Timeless Ethereal,1414.42,win
1142,owcs_2024_na_s3_groups,Rad x Avidity,1405.55,loss
1143,owcs_2024_na_s3_groups,Timeless Ethereal,1426.12,win
1143,owcs_2024_na_s3_groups,Rad x Avidity,1393.86,loss
1144,owcs_2024_na_s3_groups,Timeless Ethereal,1437.01,win
1144,owcs_2024_na_s3_groups,Rad x Avidity,1382.97,loss
1145,owcs_2024_na_s3_groups,NRG Shock,1492.28,win
1145,owcs_2024_na_s3_groups,Tanuki Esports,1390.82,loss
1146,owcs_2024_na_s3_groups,NRG Shock,1500.87,win
1146,owcs_2024_na_s3_groups,Tanuki Esports,1382.22,loss
1147,owcs_2024_na_s3_groups,NRG Shock,1508.92,win
1147,owcs_2024_na_s3_groups,Tanuki Esports,1374.17,loss
1148,owcs_2024_na_s3_groups,TSM,1457.01,win
1148,owcs_2024_na_s3_groups,Arizona State University,1389.60,loss
1149,owcs_2024_na_s3_groups,TSM,1466.71,win
1149,owcs_2024_na_s3_groups,Arizona State University,1379.90,loss
1150,owcs_2024_na_s3_groups,TSM,1475.77,win
1150,owcs_2024_na_s3_groups,Arizona State University,1370.84,loss
1151,owcs_2024_na_s3_groups,TSM,1488.91,win
1151,owcs_2024_na_s3_groups,NRG Shock,1495.78,loss
1152,owcs_2024_na_s3_groups,NRG Shock,1507.54,win
1152,owcs_2024_na_s3_groups,TSM,1477.15,loss
1153,owcs_2024_na_s3_groups,NRG Shock,1518.50,win
1153,owcs_2024_na_s3_groups,TSM,1466.19,loss
1154,owcs_2024_na_s3_groups,NRG Shock,1528.70,win
1154,owcs_2024_na_s3_groups,TSM,1455.99,loss
1155,owcs_2024_na_s3_groups,Tanuki Esports,1386.05,win
1155,owcs_2024_na_s3_groups,Arizona State University,1358.95,loss
1156,owcs_2024_na_s3_groups,Tanuki Esports,1397.12,win
1156,owcs_2024_na_s3_groups,Arizona State University,1347.89,loss
1157,owcs_2024_na_s3_groups,Arizona State University,1361.58,win
1157,owcs_2024_na_s3_groups,Tanuki Esports,1383.43,loss
1158,owcs_2024_na_s3_groups,Arizona State University,1374.33,win
1158,owcs_2024_na_s3_groups,Tanuki Esports,1370.68,loss
1159,owcs_2024_na_s3_groups,Arizona State University,1386.20,win
1159,owcs_2024_na_s3_groups,Tanuki Esports,1358.80,loss
1160,owcs_2024_na_s3_groups,TSM,1465.61,win
1160,owcs_2024_na_s3_groups,Arizona State University,1376.58,loss
1161,owcs_2024_na_s3_groups,TSM,1474.60,win
1161,owcs_2024_na_s3_groups,Arizona State University,1367.59,loss
1162,owcs_2024_na_s3_groups,TSM,1483.02,win
1162,owcs_2024_na_s3_groups,Arizona State University,1359.17,loss
1163,owcs_2024_na_s3_groups,Vice (North American team),1374.07,win
1163,owcs_2024_na_s3_groups,Citrus Nightmare,1386.65,loss
1164,owcs_2024_na_s3_groups,Citrus Nightmare,1398.22,win
1164,owcs_2024_na_s3_groups,Vice (North American team),1362.51,loss
1165,owcs_2024_na_s3_groups,Citrus Nightmare,1408.99,win
1165,owcs_2024_na_s3_groups,Vice (North American team),1351.74,loss
1166,owcs_2024_na_s3_groups,Citrus Nightmare,1419.03,win
1166,owcs_2024_na_s3_groups,Vice (North American team),1341.70,loss
1167,owcs_2024_na_s3_groups,Shikigami,1351.48,win
1167,owcs_2024_na_s3_groups,Fluffy Dreamland,1385.86,loss
1168,owcs_2024_na_s3_groups,Fluffy Dreamland,1396.68,win
1168,owcs_2024_na_s3_groups,Shikigami,1340.67,loss
1169,owcs_2024_na_s3_groups,Fluffy Dreamland,1406.76,win
1169,owcs_2024_na_s3_groups,Shikigami,1330.58,loss
1170,owcs_2024_na_s3_groups,Shikigami,1345.17,win
1170,owcs_2024_na_s3_groups,Fluffy Dreamland,1392.17,loss
1171,owcs_2024_na_s3_groups,Fluffy Dreamland,1402.55,win
1171,owcs_2024_na_s3_groups,Shikigami,1334.79,loss
1172,owcs_2024_na_s3_groups,Citrus Nightmare,1430.46,win
1172,owcs_2024_na_s3_groups,Fluffy Dreamland,1391.12,loss
1173,owcs_2024_na_s3_groups,Fluffy Dreamland,1404.48,win
1173,owcs_2024_na_s3_groups,Citrus Nightmare,1417.11,loss
1174,owcs_2024_na_s3_groups,Fluffy Dreamland,1416.91,win
1174,owcs_2024_na_s3_groups,Citrus Nightmare,1404.67,loss
1175,owcs_2024_na_s3_groups,Fluffy Dreamland,1428.49,win
1175,owcs_2024_na_s3_groups,Citrus Nightmare,1393.09,loss
1176,owcs_2024_na_s3_groups,Shikigami,1347.03,win
1176,owcs_2024_na_s3_groups,Vice (North American team),1329.46,loss
1177,owcs_2024_na_s3_groups,Shikigami,1358.42,win
1177,owcs_2024_na_s3_groups,Vice (North American team),1318.06,loss
1178,owcs_2024_na_s3_groups,Shikigami,1369.03,win
1178,owcs_2024_na_s3_groups,Vice (North American team),1307.45,loss
1179,owcs_2024_na_s3_groups,Shikigami,1381.86,win
1179,owcs_2024_na_s3_groups,Citrus Nightmare,1380.26,loss
1180,owcs_2024_na_s3_groups,Shikigami,1393.81,win
1180,owcs_2024_na_s3_groups,Citrus Nightmare,1368.32,loss
1181,owcs_2024_na_s3_groups,Citrus Nightmare,1381.20,win
1181,owcs_2024_na_s3_groups,Shikigami,1380.93,loss
1182,owcs_2024_na_s3_groups,Citrus Nightmare,1393.19,win
1182,owcs_2024_na_s3_groups,Shikigami,1368.94,loss
1183,owcs_2024_na_s3_groups,Citrus Nightmare,1404.35,win
1183,owcs_2024_na_s3_groups,Shikigami,1357.77,loss
1184,owcs_2024_na_s3_groups,NTMR,1412.00,win
1184,owcs_2024_na_s3_groups,Team Z,1388.00,loss
1185,owcs_2024_na_s3_groups,NTMR,1423.17,win
1185,owcs_2024_na_s3_groups,Team Z,1376.83,loss
1186,owcs_2024_na_s3_groups,NTMR,1433.58,win
1186,owcs_2024_na_s3_groups,Team Z,1366.42,loss
1187,owcs_2024_na_s3_groups,Timeless,1412.00,win
1187,owcs_2024_na_s3_groups,Fries In The Bag,1388.00,loss
1188,owcs_2024_na_s3_groups,Timeless,1423.17,win
1188,owcs_2024_na_s3_groups,Fries In The Bag,1376.83,loss
1189,owcs_2024_na_s3_groups,Timeless,1433.58,win
1189,owcs_2024_na_s3_groups,Fries In The Bag,1366.42,loss
1190,owcs_2024_na_s3_groups,NTMR,1445.58,win
1190,owcs_2024_na_s3_groups,Timeless,1421.58,loss
1191,owcs_2024_na_s3_groups,NTMR,1456.75,win
1191,owcs_2024_na_s3_groups,Timeless,1410.41,loss
1192,owcs_2024_na_s3_groups,NTMR,1467.16,win
1192,owcs_2024_na_s3_groups,Timeless,1400.00,loss
1193,owcs_2024_na_s3_groups,Fries In The Bag,1378.42,win
1193,owcs_2024_na_s3_groups,Team Z,1354.42,loss
1194,owcs_2024_na_s3_groups,Team Z,1367.25,win
1194,owcs_2024_na_s3_groups,Fries In The Bag,1365.59,loss
1195,owcs_2024_na_s3_groups,Team Z,1379.19,win
1195,owcs_2024_na_s3_groups,Fries In The Bag,1353.65,loss
1196,owcs_2024_na_s3_groups,Team Z,1390.31,win
1196,owcs_2024_na_s3_groups,Fries In The Bag,1342.53,loss
1197,owcs_2024_na_s3_groups,Team Z,1402.64,win
1197,owcs_2024_na_s3_groups,Timeless,1387.67,loss
1198,owcs_2024_na_s3_groups,Timeless,1400.18,win
1198,owcs_2024_na_s3_groups,Team Z,1390.13,loss
1199,owcs_2024_na_s3_groups,Timeless,1411.84,win
1199,owcs_2024_na_s3_groups,Team Z,1378.47,loss
1200,owcs_2024_na_s3_groups,Timeless,1422.69,win
1200,owcs_2024_na_s3_groups,Team Z,1367.62,loss
1201,owcs_2024_emea_s3_groups,Spacestation Gaming,1596.61,win
1201,owcs_2024_emea_s3_groups,Ohana Aloha,1393.99,loss
1202,owcs_2024_emea_s3_groups,Spacestation Gaming,1602.31,win
1202,owcs_2024_emea_s3_groups,Ohana Aloha,1388.29,loss
1203,owcs_2024_emea_s3_groups,Spacestation Gaming,1607.73,win
1203,owcs_2024_emea_s3_groups,Ohana Aloha,1382.87,loss
1204,owcs_2024_emea_s3_groups,Hypnos,1412.00,win
1204,owcs_2024_emea_s3_groups,Vendetta (European team),1388.00,loss
1205,owcs_2024_emea_s3_groups,Hypnos,1423.17,win
1205,owcs_2024_emea_s3_groups,Vendetta (European team),1376.83,loss
1206,owcs_2024_emea_s3_groups,Vendetta (European team),1390.42,win
1206,owcs_2024_emea_s3_groups,Hypnos,1409.58,loss
1207,owcs_2024_emea_s3_groups,Hypnos,1420.92,win
1207,owcs_2024_emea_s3_groups,Vendetta (European team),1379.08,loss
1208,owcs_2024_emea_s3_groups,Spacestation Gaming,1613.83,win
1208,owcs_2024_emea_s3_groups,Hypnos,1414.81,loss
1209,owcs_2024_emea_s3_groups,Spacestation Gaming,1619.62,win
1209,owcs_2024_emea_s3_groups,Hypnos,1409.02,loss
1210,owcs_2024_emea_s3_groups,Spacestation Gaming,1625.13,win
1210,owcs_2024_emea_s3_groups,Hypnos,1403.52,loss
1211,owcs_2024_emea_s3_groups,Vendetta (European team),1391.21,win
1211,owcs_2024_emea_s3_groups,Ohana Aloha,1370.74,loss
1212,owcs_2024_emea_s3_groups,Vendetta (European team),1402.50,win
1212,owcs_2024_emea_s3_groups,Ohana Aloha,1359.45,loss
1213,owcs_2024_emea_s3_groups,Vendetta (European team),1413.03,win
1213,owcs_2024_emea_s3_groups,Ohana Aloha,1348.93,loss
1214,owcs_2024_emea_s3_groups,Hypnos,1415.85,win
1214,owcs_2024_emea_s3_groups,Vendetta (European team),1400.70,loss
1215,owcs_2024_emea_s3_groups,Vendetta (European team),1413.22,win
1215,owcs_2024_emea_s3_groups,Hypnos,1403.33,loss
1216,owcs_2024_emea_s3_groups,Vendetta (European team),1424.88,win
1216,owcs_2024_emea_s3_groups,Hypnos,1391.67,loss
1217,owcs_2024_emea_s3_groups,Hypnos,1404.81,win
1217,owcs_2024_emea_s3_groups,Vendetta (European team),1411.73,loss
1218,owcs_2024_emea_s3_groups,Hypnos,1417.05,win
1218,owcs_2024_emea_s3_groups,Vendetta (European team),1399.50,loss
1219,owcs_2024_emea_s3_groups,ENCE,1554.03,win
1219,owcs_2024_emea_s3_groups,Metaboiz,1338.47,loss
1220,owcs_2024_emea_s3_groups,ENCE,1559.41,win
1220,owcs_2024_emea_s3_groups,Metaboiz,1333.09,loss
1221,owcs_2024_emea_s3_groups,ENCE,1564.54,win
1221,owcs_2024_emea_s3_groups,Metaboiz,1327.96,loss
1222,owcs_2024_emea_s3_groups,AWW YEAH,1380.11,win
1222,owcs_2024_emea_s3_groups,Wasp X Ohhhh No,1386.86,loss
1223,owcs_2024_emea_s3_groups,AWW YEAH,1392.34,win
1223,owcs_2024_emea_s3_groups,Wasp X Ohhhh No,1374.63,loss
1224,owcs_2024_emea_s3_groups,AWW YEAH,1403.73,win
1224,owcs_2024_emea_s3_groups,Wasp X Ohhhh No,1363.24,loss
1225,owcs_2024_emea_s3_groups,ENCE,1571.35,win
1225,owcs_2024_emea_s3_groups,AWW YEAH,1396.92,loss
1226,owcs_2024_emea_s3_groups,ENCE,1577.78,win
1226,owcs_2024_emea_s3_groups,AWW YEAH,1390.48,loss
1227,owcs_2024_emea_s3_groups,ENCE,1583.88,win
1227,owcs_2024_emea_s3_groups,AWW YEAH,1384.39,loss
1228,owcs_2024_emea_s3_groups,Metaboiz,1341.18,win
1228,owcs_2024_emea_s3_groups,Wasp X Ohhhh No,1350.03,loss
1229,owcs_2024_emea_s3_groups,Wasp X Ohhhh No,1361.72,win
1229,owcs_2024_emea_s3_groups,Metaboiz,1329.48,loss
1230,owcs_2024_emea_s3_groups,Wasp X Ohhhh No,1372.61,win
