global_map_order,event_id,event_region,season_year,stage_label,week_label,day_label,match_date,match_order,game_number,team_a,team_b,winner,loser,map_name,map_mode,series_format,source_url,source_note
487,owcs_2026_asia_s1_korea_playoffs,korea,2026,Stage 1,Seeding Decider,2026-04-26,2026-04-26,6,3,Team Falcons,ONSIDE Gaming,Team Falcons,ONSIDE Gaming,Blizzard World,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Korea,liquipedia_playoff_parse
488,owcs_2026_asia_s1_korea_playoffs,korea,2026,Stage 1,Last Chance Qualifier,2026-04-26,2026-04-26,9,1,ZAN Esports,Cheeseburger,ZAN Esports,Cheeseburger,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Korea,liquipedia_playoff_parse
489,owcs_2026_asia_s1_korea_playoffs,korea,2026,Stage 1,Last Chance Qualifier,2026-04-26,2026-04-26,9,2,ZAN Esports,Cheeseburger,ZAN Esports,Cheeseburger,Rialto,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Korea,liquipedia_playoff_parse
490,owcs_2026_asia_s1_korea_playoffs,korea,2026,Stage 1,Last Chance Qualifier,2026-04-26,2026-04-26,9,3,ZAN Esports,Cheeseburger,ZAN Esports,Cheeseburger,Esperança,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Korea,liquipedia_playoff_parse
491,owcs_2026_asia_s1_korea_playoffs,korea,2026,Stage 1,Regional Playoffs,2026-05-01,2026-05-01,10,1,ONSIDE Gaming,T1,T1,ONSIDE Gaming,Oasis,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Korea,liquipedia_playoff_parse
492,owcs_2026_asia_s1_korea_playoffs,korea,2026,Stage 1,Regional Playoffs,2026-05-01,2026-05-01,10,2,ONSIDE Gaming,T1,T1,ONSIDE Gaming,Havana,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Korea,liquipedia_playoff_parse
493,owcs_2026_asia_s1_korea_playoffs,korea,2026,Stage 1,Regional Playoffs,2026-05-01,2026-05-01,10,3,ONSIDE Gaming,T1,T1,ONSIDE Gaming,Numbani,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Korea,liquipedia_playoff_parse
494,owcs_2026_asia_s1_korea_playoffs,korea,2026,Stage 1,Regional Playoffs,2026-05-01,2026-05-01,10,4,ONSIDE Gaming,T1,T1,ONSIDE Gaming,Esperança,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Korea,liquipedia_playoff_parse
495,owcs_2026_asia_s1_korea_playoffs,korea,2026,Stage 1,Regional Playoffs,2026-05-01,2026-05-01,11,1,Team Falcons,ZAN Esports,Team Falcons,ZAN Esports,Lijiang Tower,Control,bo7,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Korea,liquipedia_playoff_parse
496,owcs_2026_asia_s1_korea_playoffs,korea,2026,Stage 1,Regional Playoffs,2026-05-01,2026-05-01,11,2,Team Falcons,ZAN Esports,Team Falcons,ZAN Esports,Runasapi,Push,bo7,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Korea,liquipedia_playoff_parse
497,owcs_2026_asia_s1_korea_playoffs,korea,2026,Stage 1,Regional Playoffs,2026-05-01,2026-05-01,11,3,Team Falcons,ZAN Esports,Team Falcons,ZAN Esports,Havana,Hybrid,bo7,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Korea,liquipedia_playoff_parse
498,owcs_2026_asia_s1_korea_playoffs,korea,2026,Stage 1,Regional Playoffs,2026-05-01,2026-05-01,11,4,Team Falcons,ZAN Esports,Team Falcons,ZAN Esports,Blizzard World,Hybrid,bo7,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Korea,liquipedia_playoff_parse
499,owcs_2026_asia_s1_korea_playoffs,korea,2026,Stage 1,Regional Playoffs,2026-05-02,2026-05-02,12,1,ZETA DIVISION,T1,ZETA DIVISION,T1,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Korea,liquipedia_playoff_parse
500,owcs_2026_asia_s1_korea_playoffs,korea,2026,Stage 1,Regional Playoffs,2026-05-02,2026-05-02,12,2,ZETA DIVISION,T1,T1,ZETA DIVISION,Runasapi,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Korea,liquipedia_playoff_parse
501,owcs_2026_asia_s1_korea_playoffs,korea,2026,Stage 1,Regional Playoffs,2026-05-02,2026-05-02,12,3,ZETA DIVISION,T1,ZETA DIVISION,T1,Watchpoint: Gibraltar,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Korea,liquipedia_playoff_parse
502,owcs_2026_asia_s1_korea_playoffs,korea,2026,Stage 1,Regional Playoffs,2026-05-02,2026-05-02,12,4,ZETA DIVISION,T1,ZETA DIVISION,T1,Numbani,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Korea,liquipedia_playoff_parse
503,owcs_2026_asia_s1_korea_playoffs,korea,2026,Stage 1,Regional Playoffs,2026-05-02,2026-05-02,12,5,ZETA DIVISION,T1,T1,ZETA DIVISION,Aatlis,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Korea,liquipedia_playoff_parse
504,owcs_2026_asia_s1_korea_playoffs,korea,2026,Stage 1,Regional Playoffs,2026-05-02,2026-05-02,12,6,ZETA DIVISION,T1,ZETA DIVISION,T1,Blizzard World,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Korea,liquipedia_playoff_parse
505,owcs_2026_asia_s1_korea_playoffs,korea,2026,Stage 1,Regional Playoffs,2026-05-02,2026-05-02,13,1,Crazy Raccoon,Team Falcons,Team Falcons,Crazy Raccoon,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Korea,liquipedia_playoff_parse
506,owcs_2026_asia_s1_korea_playoffs,korea,2026,Stage 1,Regional Playoffs,2026-05-02,2026-05-02,13,2,Crazy Raccoon,Team Falcons,Team Falcons,Crazy Raccoon,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Korea,liquipedia_playoff_parse
507,owcs_2026_asia_s1_korea_playoffs,korea,2026,Stage 1,Regional Playoffs,2026-05-02,2026-05-02,13,3,Crazy Raccoon,Team Falcons,Team Falcons,Crazy Raccoon,Havana,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Korea,liquipedia_playoff_parse
508,owcs_2026_asia_s1_korea_playoffs,korea,2026,Stage 1,Regional Playoffs,2026-05-02,2026-05-02,13,4,Crazy Raccoon,Team Falcons,Crazy Raccoon,Team Falcons,Blizzard World,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Korea,liquipedia_playoff_parse
509,owcs_2026_asia_s1_korea_playoffs,korea,2026,Stage 1,Regional Playoffs,2026-05-02,2026-05-02,13,5,Crazy Raccoon,Team Falcons,Team Falcons,Crazy Raccoon,Watchpoint: Gibraltar,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Korea,liquipedia_playoff_parse
510,owcs_2026_asia_s1_korea_playoffs,korea,2026,Stage 1,Regional Playoffs,2026-05-03,2026-05-03,14,1,ZETA DIVISION,Team Falcons,ZETA DIVISION,Team Falcons,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Korea,liquipedia_playoff_parse
511,owcs_2026_asia_s1_korea_playoffs,korea,2026,Stage 1,Regional Playoffs,2026-05-03,2026-05-03,14,2,ZETA DIVISION,Team Falcons,Team Falcons,ZETA DIVISION,Watchpoint: Gibraltar,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Korea,liquipedia_playoff_parse
512,owcs_2026_asia_s1_korea_playoffs,korea,2026,Stage 1,Regional Playoffs,2026-05-03,2026-05-03,14,3,ZETA DIVISION,Team Falcons,ZETA DIVISION,Team Falcons,Blizzard World,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Korea,liquipedia_playoff_parse
513,owcs_2026_asia_s1_korea_playoffs,korea,2026,Stage 1,Regional Playoffs,2026-05-03,2026-05-03,14,4,ZETA DIVISION,Team Falcons,ZETA DIVISION,Team Falcons,Esperança,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Korea,liquipedia_playoff_parse
514,owcs_2026_asia_s1_korea_playoffs,korea,2026,Stage 1,Regional Playoffs,2026-05-03,2026-05-03,14,5,ZETA DIVISION,Team Falcons,ZETA DIVISION,Team Falcons,Rialto,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Korea,liquipedia_playoff_parse
515,owcs_2026_asia_s1_korea_playoffs,korea,2026,Stage 1,Regional Playoffs,2026-05-03,2026-05-03,15,1,T1,Crazy Raccoon,Crazy Raccoon,T1,Busan,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Korea,liquipedia_playoff_parse
516,owcs_2026_asia_s1_korea_playoffs,korea,2026,Stage 1,Regional Playoffs,2026-05-03,2026-05-03,15,2,T1,Crazy Raccoon,Crazy Raccoon,T1,Havana,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Korea,liquipedia_playoff_parse
517,owcs_2026_asia_s1_korea_playoffs,korea,2026,Stage 1,Regional Playoffs,2026-05-03,2026-05-03,15,3,T1,Crazy Raccoon,Crazy Raccoon,T1,Numbani,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Korea,liquipedia_playoff_parse
518,owcs_2026_asia_s1_korea_playoffs,korea,2026,Stage 1,Regional Playoffs,2026-05-03,2026-05-03,15,4,T1,Crazy Raccoon,T1,Crazy Raccoon,Aatlis,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Korea,liquipedia_playoff_parse
519,owcs_2026_asia_s1_korea_playoffs,korea,2026,Stage 1,Regional Playoffs,2026-05-03,2026-05-03,15,5,T1,Crazy Raccoon,Crazy Raccoon,T1,Runasapi,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Korea,liquipedia_playoff_parse
520,owcs_2026_asia_s1_pacific_playoffs,pacific,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-30,1,1,The Gatos Guapos,Quasar Esports,The Gatos Guapos,Quasar Esports,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Pacific,playoff_raw_fallback
521,owcs_2026_asia_s1_pacific_playoffs,pacific,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-30,1,2,The Gatos Guapos,Quasar Esports,The Gatos Guapos,Quasar Esports,Numbani,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Pacific,playoff_raw_fallback
522,owcs_2026_asia_s1_pacific_playoffs,pacific,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-30,1,3,The Gatos Guapos,Quasar Esports,Quasar Esports,The Gatos Guapos,Runasapi,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Pacific,playoff_raw_fallback
523,owcs_2026_asia_s1_pacific_playoffs,pacific,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-30,1,4,The Gatos Guapos,Quasar Esports,The Gatos Guapos,Quasar Esports,Havana,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Pacific,playoff_raw_fallback
524,owcs_2026_asia_s1_pacific_playoffs,pacific,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-30,2,1,Team Secret,Rankers,Team Secret,Rankers,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Pacific,playoff_raw_fallback
525,owcs_2026_asia_s1_pacific_playoffs,pacific,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-30,2,2,Team Secret,Rankers,Team Secret,Rankers,Rialto,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Pacific,playoff_raw_fallback
526,owcs_2026_asia_s1_pacific_playoffs,pacific,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-30,2,3,Team Secret,Rankers,Team Secret,Rankers,Aatlis,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Pacific,playoff_raw_fallback
527,owcs_2026_asia_s1_pacific_playoffs,pacific,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-30,3,1,The Gatos Guapos,Team Secret,The Gatos Guapos,Team Secret,Oasis,Control,bo7,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Pacific,playoff_raw_fallback
528,owcs_2026_asia_s1_pacific_playoffs,pacific,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-30,3,2,The Gatos Guapos,Team Secret,The Gatos Guapos,Team Secret,Midtown,Hybrid,bo7,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Pacific,playoff_raw_fallback
529,owcs_2026_asia_s1_pacific_playoffs,pacific,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-30,3,3,The Gatos Guapos,Team Secret,Team Secret,The Gatos Guapos,Runasapi,Push,bo7,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Pacific,playoff_raw_fallback
530,owcs_2026_asia_s1_pacific_playoffs,pacific,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-30,3,4,The Gatos Guapos,Team Secret,The Gatos Guapos,Team Secret,Havana,Escort,bo7,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Pacific,playoff_raw_fallback
531,owcs_2026_asia_s1_pacific_playoffs,pacific,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-30,3,5,The Gatos Guapos,Team Secret,The Gatos Guapos,Team Secret,Lijiang Tower,Control,bo7,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Pacific,playoff_raw_fallback
532,owcs_2026_asia_s1_pacific_playoffs,pacific,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-30,3,6,The Gatos Guapos,Team Secret,Team Secret,The Gatos Guapos,Lijiang Tower,Control,bo7,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Pacific,playoff_raw_fallback
533,owcs_2026_asia_s1_pacific_playoffs,pacific,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-30,3,7,The Gatos Guapos,Team Secret,Team Secret,The Gatos Guapos,Numbani,Hybrid,bo7,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Pacific,playoff_raw_fallback
534,owcs_2026_asia_s1_pacific_playoffs,pacific,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-30,3,8,The Gatos Guapos,Team Secret,Team Secret,The Gatos Guapos,Runasapi,Push,bo7,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/Asia/Stage_1/Pacific,playoff_raw_fallback
535,owcs_2026_china_s1_playoffs,china,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-25,1,1,Weibo Gaming,Solus Victorem,Weibo Gaming,Solus Victorem,Busan,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/China/Stage_1,playoff_raw_fallback
536,owcs_2026_china_s1_playoffs,china,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-25,1,2,Weibo Gaming,Solus Victorem,Weibo Gaming,Solus Victorem,Blizzard World,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/China/Stage_1,playoff_raw_fallback
537,owcs_2026_china_s1_playoffs,china,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-25,1,3,Weibo Gaming,Solus Victorem,Weibo Gaming,Solus Victorem,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/China/Stage_1,playoff_raw_fallback
538,owcs_2026_china_s1_playoffs,china,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-25,2,1,All Gamers,JD Gaming,All Gamers,JD Gaming,Busan,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/China/Stage_1,playoff_raw_fallback
539,owcs_2026_china_s1_playoffs,china,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-25,2,2,All Gamers,JD Gaming,All Gamers,JD Gaming,Numbani,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/China/Stage_1,playoff_raw_fallback
540,owcs_2026_china_s1_playoffs,china,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-25,2,3,All Gamers,JD Gaming,All Gamers,JD Gaming,Gibraltar,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/China/Stage_1,playoff_raw_fallback
541,owcs_2026_china_s1_playoffs,china,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-25,3,1,Weibo Gaming,All Gamers,Weibo Gaming,All Gamers,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/China/Stage_1,playoff_raw_fallback
542,owcs_2026_china_s1_playoffs,china,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-25,3,2,Weibo Gaming,All Gamers,All Gamers,Weibo Gaming,Havana,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/China/Stage_1,playoff_raw_fallback
543,owcs_2026_china_s1_playoffs,china,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-25,3,3,Weibo Gaming,All Gamers,Weibo Gaming,All Gamers,Numbani,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/China/Stage_1,playoff_raw_fallback
544,owcs_2026_china_s1_playoffs,china,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-25,3,4,Weibo Gaming,All Gamers,Weibo Gaming,All Gamers,Esperanca,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/China/Stage_1,playoff_raw_fallback
545,owcs_2026_china_s1_playoffs,china,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-26,4,1,Solus Victorem,JD Gaming,JD Gaming,Solus Victorem,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/China/Stage_1,playoff_raw_fallback
546,owcs_2026_china_s1_playoffs,china,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-26,4,2,Solus Victorem,JD Gaming,JD Gaming,Solus Victorem,Runasapi,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/China/Stage_1,playoff_raw_fallback
547,owcs_2026_china_s1_playoffs,china,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-26,4,3,Solus Victorem,JD Gaming,JD Gaming,Solus Victorem,Midtown,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/China/Stage_1,playoff_raw_fallback
548,owcs_2026_china_s1_playoffs,china,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-26,5,1,All Gamers,JD Gaming,All Gamers,JD Gaming,Busan,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/China/Stage_1,playoff_raw_fallback
549,owcs_2026_china_s1_playoffs,china,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-26,5,2,All Gamers,JD Gaming,JD Gaming,All Gamers,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/China/Stage_1,playoff_raw_fallback
550,owcs_2026_china_s1_playoffs,china,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-26,5,3,All Gamers,JD Gaming,JD Gaming,All Gamers,Havana,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/China/Stage_1,playoff_raw_fallback
551,owcs_2026_china_s1_playoffs,china,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-26,5,4,All Gamers,JD Gaming,All Gamers,JD Gaming,Numbani,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/China/Stage_1,playoff_raw_fallback
552,owcs_2026_china_s1_playoffs,china,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-26,5,5,All Gamers,JD Gaming,All Gamers,JD Gaming,Esperanca,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/China/Stage_1,playoff_raw_fallback
553,owcs_2026_china_s1_playoffs,china,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-26,6,1,Weibo Gaming,All Gamers,All Gamers,Weibo Gaming,Lijiang Tower,Control,bo7,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/China/Stage_1,playoff_raw_fallback
554,owcs_2026_china_s1_playoffs,china,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-26,6,2,Weibo Gaming,All Gamers,Weibo Gaming,All Gamers,Havana,Escort,bo7,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/China/Stage_1,playoff_raw_fallback
555,owcs_2026_china_s1_playoffs,china,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-26,6,3,Weibo Gaming,All Gamers,Weibo Gaming,All Gamers,Suravasa,Flashpoint,bo7,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/China/Stage_1,playoff_raw_fallback
556,owcs_2026_china_s1_playoffs,china,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-26,6,4,Weibo Gaming,All Gamers,Weibo Gaming,All Gamers,Esperanca,Push,bo7,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/China/Stage_1,playoff_raw_fallback
557,owcs_2026_china_s1_playoffs,china,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-26,6,5,Weibo Gaming,All Gamers,Weibo Gaming,All Gamers,Numbani,Hybrid,bo7,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/China/Stage_1,playoff_raw_fallback
558,owcs_2026_emea_s1_playoffs,emea,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-10,1,1,Twisted Minds,Al Qadsiah,Twisted Minds,Al Qadsiah,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/EMEA/Stage_1,playoff_raw_fallback
559,owcs_2026_emea_s1_playoffs,emea,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-10,1,2,Twisted Minds,Al Qadsiah,Twisted Minds,Al Qadsiah,Aatlis,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/EMEA/Stage_1,playoff_raw_fallback
560,owcs_2026_emea_s1_playoffs,emea,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-10,1,3,Twisted Minds,Al Qadsiah,Twisted Minds,Al Qadsiah,Runasapi,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/EMEA/Stage_1,playoff_raw_fallback
561,owcs_2026_emea_s1_playoffs,emea,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-10,2,1,Virtus.pro,Geekay Esports,Geekay Esports,Virtus.pro,Oasis,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/EMEA/Stage_1,playoff_raw_fallback
562,owcs_2026_emea_s1_playoffs,emea,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-10,2,2,Virtus.pro,Geekay Esports,Virtus.pro,Geekay Esports,Runasapi,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/EMEA/Stage_1,playoff_raw_fallback
563,owcs_2026_emea_s1_playoffs,emea,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-10,2,3,Virtus.pro,Geekay Esports,Virtus.pro,Geekay Esports,Blizzard World,Hybrid,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/EMEA/Stage_1,playoff_raw_fallback
564,owcs_2026_emea_s1_playoffs,emea,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-10,2,4,Virtus.pro,Geekay Esports,Geekay Esports,Virtus.pro,Havana,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/EMEA/Stage_1,playoff_raw_fallback
565,owcs_2026_emea_s1_playoffs,emea,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-10,2,5,Virtus.pro,Geekay Esports,Geekay Esports,Virtus.pro,Suravasa,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/EMEA/Stage_1,playoff_raw_fallback
566,owcs_2026_emea_s1_playoffs,emea,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-11,3,1,Twisted Minds,Geekay Esports,Twisted Minds,Geekay Esports,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/EMEA/Stage_1,playoff_raw_fallback
567,owcs_2026_emea_s1_playoffs,emea,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-11,3,2,Twisted Minds,Geekay Esports,Twisted Minds,Geekay Esports,Runasapi,Push,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/EMEA/Stage_1,playoff_raw_fallback
568,owcs_2026_emea_s1_playoffs,emea,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-11,3,3,Twisted Minds,Geekay Esports,Twisted Minds,Geekay Esports,Havana,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/EMEA/Stage_1,playoff_raw_fallback
569,owcs_2026_emea_s1_playoffs,emea,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-11,4,1,Al Qadsiah,Virtus.pro,Virtus.pro,Al Qadsiah,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/EMEA/Stage_1,playoff_raw_fallback
570,owcs_2026_emea_s1_playoffs,emea,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-11,4,2,Al Qadsiah,Virtus.pro,Virtus.pro,Al Qadsiah,Havana,Escort,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/EMEA/Stage_1,playoff_raw_fallback
571,owcs_2026_emea_s1_playoffs,emea,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-11,4,3,Al Qadsiah,Virtus.pro,Virtus.pro,Al Qadsiah,Aatlis,Flashpoint,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/EMEA/Stage_1,playoff_raw_fallback
572,owcs_2026_emea_s1_playoffs,emea,2026,Stage 1,Regional Playoffs,[MANUAL],2026-04-12,5,1,Geekay Esports,Virtus.pro,Geekay Esports,Virtus.pro,Lijiang Tower,Control,bo5,https://liquipedia.net/overwatch/Overwatch_Champions_Series/2026/EMEA/Stage_1,playoff_raw_fallback
